XX.HSH.2008217000000.BHN|[118875, 119880, 120880, 121895, 122955, 130450, 195670, 199225, 200985, 207655, 1230150, 1426260, 1713825, 1833805, 1943880, 2058310, 2363520, 2431785, 2550745, 2617690, 2618690, 2619830, 2714675, 2789285, 3304210, 3321260, 3351470, 3352470, 3353470, 3354470, 3355500, 3356500, 3357500, 3358500, 3359500, 3360505, 3361530, 3362545, 3363575, 3384000, 3385000, 3386000, 3387000, 3413030, 3414030, 3415080, 3450430, 3477230, 3481070, 3482070, 3483070, 3484070, 3485070, 3486120, 3487245, 3494240, 3495465, 3597315, 3598350, 3599365, 3614640, 3673810, 3793055, 3807510, 3905805, 3913620, 3926215, 3949440, 3977150, 4038685, 4039695, 4147815, 4176995, 4177995, 4179085, 4280970, 4534840, 4535865, 4660035, 4722515, 4752305, 5054845, 5081730, 5131310, 5132510, 5134605, 5138695, 5517270, 5666740, 5667855, 5668960, 5698890, 5778640, 5793090, 5931540, 5932665, 5969855, 5970895, 5971925, 5972945, 6094550, 6098430, 6300815, 6492235, 7224145, 7225145, 7243985, 7344635, 7370875, 7371880, 7372880, 7460850, 7521100, 7587920, 7795450, 8161465, 8239480, 8240485, 8241490, 8445675, 8446680, 8447680, 8458890, 8483355, 8504540, 8580465, 8598980, 8612005]
XX.HSH.2008217000000.BHZ|[118850, 119865, 120865, 121920, 195815, 199520, 1230145, 1426295, 2430740, 2616930, 2617930, 2618940, 2714675, 2789300, 3321260, 3351465, 3352465, 3353470, 3354475, 3355535, 3356535, 3357535, 3358535, 3359535, 3360545, 3361545, 3362545, 3363680, 3383985, 3384985, 3385985, 3387080, 3412875, 3413875, 3414950, 3449905, 3477220, 3481065, 3482065, 3483065, 3484065, 3485065, 3486100, 3495430, 3592510, 3597265, 3598330, 3614635, 3673845, 3807545, 3905880, 3912510, 3926170, 3949430, 3977765, 4038585, 4039610, 4176455, 4177460, 4178490, 4534825, 4750740, 5054815, 5130755, 5132500, 5134485, 5138835, 5517265, 5666710, 5667870, 5669130, 5778520, 5792430, 5930155, 5931600, 5969730, 5970730, 5971730, 5972760, 6094575, 6492225, 7212890, 7224115, 7225125, 7243965, 7344670, 7370770, 7371780, 7372780, 7460850, 7520995, 7587900, 7795445, 8161465, 8239475, 8240475, 8241475, 8445610, 8446640, 8447655, 8483640, 8579315, 8598995, 8612000]
XX.HSH.2008218000000.BHE|[48190, 49190, 50270, 51675, 57560, 67130, 99870, 166675, 182955, 201265, 206265, 211845, 261850, 263735, 417690, 446240, 508985, 550790, 598730, 613030, 657585, 674570, 762570, 763610, 764640, 850230, 851230, 852245, 857585, 949220, 950220, 951220, 952220, 953230, 954240, 955270, 969415, 994895, 1070600, 1071605, 1072605, 1073620, 1074620, 1075680, 1076690, 1077760, 1079490, 1124495, 1125510, 1126510, 1127510, 1128670, 1138785, 1140305, 1151815, 1274805, 1311530, 1325240, 1327160, 1328165, 1345125, 1427185, 1431770, 1433240, 1435740, 1475515, 1476560, 1489275, 1490325, 1491345, 1504140, 1505705, 1523680, 1525465, 1544570, 1649955, 1684890, 1695835, 1697250, 1706205, 1707395, 1710755, 1711830, 1754890, 1756325, 1757555, 1758810, 1843585, 1876385, 1901520, 1903000, 1904080, 2023415, 2024415, 2025415, 2026415, 2027420, 2046085, 2047540, 2088035, 2089045, 2178900, 2240935, 2417025, 2418180, 2453050, 2512060, 2513070, 2514070, 2548195, 2549340, 2572990, 2597305, 2674190, 2675235, 2705265, 2755290, 2775950, 2776950, 2777950, 2778955, 2779960, 2780965, 2781975, 2932755, 2972050, 3012500, 3087970, 3118855, 3120995, 3176935, 3187960, 3229210, 3384780, 3427360, 3428360, 3429380, 3444005, 3463455, 3539760, 3540760, 3541760, 3542760, 3543760, 3544760, 3545760, 3546760, 3547760, 3548760, 3549760, 3550760, 3551760, 3552760, 3553760, 3554760, 3555760, 3556760, 3557760, 3558765, 3559805, 3560810, 3561825, 3562870, 3563900, 3564900, 3565905, 3566915, 3567995, 3569270, 3570300, 3571300, 3572375, 3573645, 3574845, 3575980, 3577685, 3578940, 3580340, 3582225, 3583250, 3584575, 3585685, 3658445, 3706825, 3802405, 3843425, 4003970, 4005435, 4006455, 4035675, 4092695, 4133370, 4140635, 4141710, 4142770, 4143785, 4144785, 4173060, 4205855, 4207515, 4208820, 4277715, 4278715, 4279715, 4346490, 4348200, 4355575, 4415980, 4467195, 4650075, 4821595, 4844730, 4894195, 4895200, 4896200, 4897200, 4898255, 4915845, 4953635, 4980160, 5157365, 5167715, 5170420, 5211410, 5265075, 5266295, 5305860, 5331335, 5332365, 5333480, 5477675, 5478675, 5479675, 5556580, 5741335, 5742340, 5743375, 5839170, 5840170, 5841170, 5842170, 5953395, 5962030, 5963050, 6007505, 6008505, 6009515, 6629130, 6630130, 6871810, 7293800, 7377945, 7379075, 7411470, 7772195, 7820510, 7929160, 8043760, 8072700, 8074380, 8075420, 8076430, 8112975, 8156660, 8162820, 8219370, 8269780, 8456855, 8457915, 8476955, 8553085, 8604080, 8605080, 8606315, 8614880, 8615880, 8616880, 8617880, 8618885, 8619885, 8620890, 8621890, 8622900, 8623900, 8624900, 8625955, 8627075]
XX.HSH.2008218000000.BHN|[38905, 48865, 51680, 67135, 167170, 206265, 211955, 237490, 269595, 417705, 431150, 446230, 447645, 508985, 550965, 657615, 674550, 764010, 765020, 850270, 851275, 852615, 949230, 950230, 951230, 952230, 953260, 954375, 969420, 994520, 1070635, 1071710, 1072795, 1073795, 1074830, 1076035, 1124535, 1125535, 1126535, 1127545, 1140305, 1327500, 1328720, 1345135, 1432315, 1433385, 1476165, 1489380, 1491060, 1523930, 1544585, 1649965, 1684870, 1697270, 1706185, 1712120, 1757575, 2023430, 2024430, 2025430, 2026445, 2027600, 2046175, 2047725, 2088000, 2089000, 2186715, 2240900, 2417000, 2418210, 2512155, 2513200, 2514280, 2549425, 2572985, 2597375, 2674190, 2705265, 2776075, 2777130, 2778135, 2779135, 2780190, 2781375, 2800380, 2932990, 2981270, 3012400, 3087965, 3118815, 3141340, 3384775, 3427415, 3428420, 3539775, 3540775, 3541775, 3542775, 3543775, 3544775, 3545775, 3546775, 3547775, 3548775, 3549775, 3550775, 3551775, 3552775, 3553775, 3554775, 3555775, 3556775, 3557775, 3558795, 3559795, 3560830, 3561835, 3562870, 3563870, 3564900, 3565910, 3566930, 3567965, 3569070, 3570135, 3571135, 3572485, 3573500, 3574560, 3575715, 3578110, 3580020, 3582295, 3583725, 3585075, 3658445, 3706820, 3802450, 4006090, 4007105, 4092615, 4133370, 4140780, 4141785, 4143410, 4144425, 4173100, 4208375, 4277715, 4278715, 4279765, 4355575, 4650065, 4821610, 4894200, 4895200, 4896210, 4897210, 5266300, 5332580, 5477665, 5478670, 5479750, 5741330, 5742345, 5839170, 5840170, 5841170, 5842185, 5953405, 5962795, 6007500, 6008505, 6009505, 6629135, 6630140, 7377955, 7498025, 7772155, 7820490, 7929175, 8043800, 8074330, 8076140, 8219515, 8269795, 8477305, 8553100, 8604720, 8614990, 8615990, 8616990, 8617990, 8618990, 8619990, 8620995, 8622000, 8623010, 8624050, 8625050, 8626130, 8628060]
XX.HSH.2008218000000.BHZ|[48895, 51745, 166900, 205225, 206365, 211950, 417705, 446230, 657605, 762535, 764065, 849805, 851135, 949185, 950185, 951185, 952185, 953240, 1070575, 1071585, 1072620, 1073625, 1074665, 1076350, 1124470, 1125490, 1126495, 1127565, 1327150, 1328400, 1426035, 1432340, 1475500, 1489375, 1491425, 1543845, 1649965, 1684915, 1697290, 1706205, 1712110, 1756625, 2023405, 2024405, 2025405, 2026445, 2047690, 2088000, 2089005, 2240225, 2416985, 2418220, 2511965, 2513245, 2674380, 2775960, 2777000, 2778000, 2779000, 2780025, 2781040, 3088000, 3384745, 3427115, 3428115, 3539755, 3540755, 3541755, 3542755, 3543755, 3544755, 3545755, 3546755, 3547755, 3548755, 3549755, 3550755, 3551755, 3552755, 3553755, 3554755, 3555755, 3556755, 3557755, 3558755, 3559760, 3560780, 3561830, 3562850, 3563850, 3564875, 3565875, 3566910, 3567910, 3568910, 3570065, 3571365, 3573045, 3575145, 3576440, 3577560, 3578770, 3582020, 3583715, 3584715, 3585785, 3588830, 4003890, 4006110, 4133375, 4140770, 4141845, 4143315, 4144350, 4173135, 4208360, 4277690, 4278705, 4355575, 4650160, 4821595, 4894185, 4895195, 4896200, 4897770, 5265000, 5266315, 5331235, 5332530, 5477570, 5478575, 5479585, 5741325, 5742355, 5839165, 5840175, 5841175, 5842225, 5953420, 5962815, 6007495, 6008505, 6009505, 6629125, 6630130, 7376525, 7377965, 7819390, 7820530, 8043760, 8074240, 8076095, 8219490, 8269785, 8398955, 8553110, 8603525, 8604705, 8614875, 8615875, 8616885, 8617885, 8618895, 8619895, 8620900, 8621920, 8622925, 8623940, 8624945]
XX.HSH.2008219000000.BHE|[67420, 68420, 69420, 88635, 89895, 91085, 92125, 93155, 94850, 113495, 114560, 115670, 116770, 188925, 189925, 190930, 191930, 192935, 193935, 255115, 256115, 257115, 258115, 259130, 260130, 261535, 362070, 363070, 364070, 365070, 366070, 367075, 368135, 369625, 371170, 440525, 511570, 529755, 531745, 577495, 670550, 761155, 837075, 858590, 952160, 953165, 954180, 955195, 956340, 1051635, 1188365, 1338825, 1339825, 1340825, 1341830, 1342830, 1343830, 1344840, 1345840, 1346850, 1347880, 1348950, 1407915, 1409245, 1447420, 1448420, 1449420, 1450420, 1451500, 1452500, 1518315, 1640945, 1726770, 1727770, 1728780, 1729780, 1730780, 1731780, 1732790, 1733790, 1734790, 1735790, 1736975, 1781355, 1782415, 1886185, 1904805, 1924215, 2227575, 2228605, 2302625, 2429295, 2511830, 2513855, 2649630, 2677125, 2681175, 2682495, 2684460, 2741690, 2780545, 2799300, 2925235, 3039395, 3040460, 3041460, 3172195, 3206465, 3361595, 3398590, 3402530, 3406585, 3486915, 3494350, 3517340, 3591095, 3592105, 3593120, 3594395, 3623725, 3641950, 3645960, 3649770, 3803720, 3863940, 4045735, 4046740, 4047865, 4056685, 4150990, 4151990, 4174240, 4187785, 4265625, 4272175, 4329355, 4331330, 4332330, 4333330, 4334330, 4335340, 4336345, 4337355, 4338390, 4339510, 4341565, 4357130, 4508095, 4880290, 4982945, 5062475, 5225250, 5259690, 5345885, 5433925, 5458870, 5542920, 5544215, 5575055, 5623640, 6112775, 6113780, 6210800, 6295420, 6604445, 6605445, 6606490, 6624930, 6664290, 6665315, 6666315, 6667345, 6668485, 6881870, 6892320, 7100805, 7169325, 7544645, 8131000, 8306060, 8395785, 8440860, 8447285, 8475520, 8527550, 8535505, 8536505, 8537580, 8538580, 8539580, 8540580, 8541600, 8545750, 8548495, 8555835, 8563680, 8576835, 8577840, 8578870]
XX.HSH.2008219000000.BHN|[67400, 68510, 69510, 91380, 92385, 113595, 114865, 115870, 188920, 189975, 190975, 191995, 193020, 194025, 255115, 256120, 257120, 258120, 259145, 260205, 362255, 363270, 364295, 365295, 366305, 367395, 369040, 529750, 531740, 837110, 838635, 858650, 952225, 954675, 955700, 1188360, 1338875, 1339875, 1340875, 1341875, 1342875, 1343875, 1344875, 1345895, 1346895, 1347905, 1349005, 1409840, 1447445, 1448450, 1449450, 1450520, 1452475, 1726810, 1727810, 1728810, 1729810, 1730810, 1731810, 1732830, 1733840, 1734935, 1736165, 1783110, 1885695, 1924215, 2227570, 2302615, 2649710, 2780720, 2925240, 3039385, 3040470, 3041480, 3486955, 3517325, 3591175, 3592175, 3593190, 3594450, 3623720, 3641945, 3645965, 3649765, 3803960, 3863915, 4046410, 4047410, 4150990, 4152005, 4174165, 4187780, 4265680, 4272190, 4331350, 4332350, 4333375, 4334375, 4335385, 4336405, 4337415, 4338905, 4340275, 4341595, 4380295, 4507920, 4880280, 5018850, 5259720, 5433935, 5458930, 5544230, 5671825, 6112745, 6210845, 6295460, 6604895, 6605905, 6664285, 6665295, 6666295, 6668485, 6892300, 7100910, 7169350, 7544695, 8306075, 8447285, 8475795, 8527545, 8535475, 8536475, 8537620, 8538620, 8539620, 8540620, 8541630, 8545795, 8563660, 8576705, 8577710]
XX.HSH.2008219000000.BHZ|[67330, 68335, 69375, 91375, 92510, 113920, 115075, 188910, 189950, 190950, 192025, 193090, 194095, 255110, 256110, 257110, 258110, 259130, 362040, 363070, 364145, 365190, 366200, 367575, 577865, 837135, 858665, 952155, 953495, 954730, 1338815, 1339815, 1340815, 1341815, 1342815, 1343815, 1344815, 1345850, 1346870, 1348155, 1447415, 1448425, 1449425, 1450425, 1452485, 1726770, 1727775, 1728775, 1729775, 1730775, 1731775, 1732775, 1733820, 1735100, 1885670, 2227570, 2301515, 3039380, 3040485, 3206485, 3487775, 3515850, 3517340, 3591025, 3592030, 3593095, 3594485, 3641940, 3649765, 4046375, 4053690, 4150980, 4187785, 4272200, 4331245, 4332245, 4333265, 4334270, 4335270, 4336325, 4337355, 4341480, 4380285, 5259680, 5433925, 5458940, 6112745, 6209325, 6210920, 6604345, 6605360, 6606435, 6664285, 6665290, 6666345, 6668470, 6892300, 8306205, 8527530, 8535435, 8536445, 8537615, 8538615, 8539615, 8540620, 8541620, 8545765, 8576670, 8577675]
XX.HSH.2008220000000.BHE|[3175, 5295, 77895, 79630, 126270, 211285, 270000, 271115, 272115, 273115, 274115, 292205, 293225, 294240, 310000, 311120, 312120, 313120, 314125, 319900, 323845, 325075, 451755, 523610, 560630, 613750, 719460, 783825, 890150, 946015, 950050, 965035, 968860, 979520, 1000845, 1040530, 1078200, 1084230, 1113335, 1145710, 1165335, 1185715, 1202190, 1209235, 1211530, 1212530, 1217185, 1218250, 1219540, 1272460, 1281055, 1288195, 1313375, 1315275, 1317810, 1374020, 1383010, 1384435, 1582360, 1711230, 1845840, 1898080, 1988580, 1990290, 1991340, 2044655, 2146150, 2170545, 2171570, 2247845, 2261850, 2428510, 2458250, 2561085, 2626515, 2631505, 2653045, 2657895, 2661090, 2662660, 2663820, 2666695, 2669520, 2670540, 2672310, 2674715, 2679285, 2690440, 2691515, 2692660, 2694170, 2706130, 2708385, 2709640, 2711110, 2712620, 2713720, 2714755, 2715780, 2717545, 2718655, 2720235, 2721330, 2723955, 2725480, 2727965, 2729230, 2731645, 2732805, 2734790, 2736210, 2737335, 2738430, 2739700, 2741060, 2745380, 2746505, 2747685, 2748870, 2750490, 2752010, 2756145, 2757220, 2759390, 2763465, 2766045, 2769085, 2772060, 2773275, 2774830, 2775915, 2777405, 2778520, 2806105, 2807925, 2808990, 2810020, 2812305, 2821135, 2822195, 2823430, 2825565, 2827095, 2829340, 2834970, 2836170, 2837380, 2839310, 2841760, 2842920, 2844215, 2845400, 2847015, 2848440, 2866210, 2867380, 2868650, 2869675, 2870990, 2872120, 2881010, 2882120, 2883610, 2885525, 2887325, 2889455, 2890540, 2892075, 2893085, 2894315, 2895750, 2945270, 2956355, 2970400, 2976105, 2977105, 2978105, 2979105, 2980105, 2981105, 2982115, 2983115, 2984115, 2985115, 2986120, 2987125, 2988125, 2989135, 2990145, 2991145, 2992170, 2993170, 2994170, 2995450, 2997395, 3054750, 3089520, 3090530, 3091530, 3092550, 3093600, 3100780, 3118935, 3283195, 3284265, 3285270, 3438165, 3494715, 3551555, 3554460, 3556115, 3560995, 3562000, 3563005, 3564020, 3571725, 3631050, 3668450, 3687730, 3688805, 3703455, 3720715, 3761355, 3785465, 3797665, 3807780, 3809135, 3853605, 3904935, 3926225, 3972605, 3993275, 4021455, 4027080, 4034190, 4065260, 4074875, 4106260, 4108245, 4171680, 4176095, 4216595, 4217595, 4218595, 4253410, 4254675, 4255680, 4256750, 4258410, 4349930, 4354475, 4355475, 4356495, 4375065, 4468905, 4558885, 4593070, 4673460, 4768740, 4818710, 4909450, 4939720, 5575745, 5616110, 5697600, 5766350, 5767350, 5768350, 5769350, 5770365, 5915190, 6039805, 6067855, 6068885, 6069895, 6070980, 6222180, 6541355, 6734980, 6735995, 6737005, 6852125, 6853140, 7025180, 7026185, 7286285, 7287395, 7288395, 7292470, 7337880, 7338880, 7339930, 7623875, 7668590, 7857910, 7858910, 7859910, 7911050, 8127700, 8128700, 8129700, 8130700, 8131700, 8132710, 8133715, 8134770, 8136225, 8296310, 8387005, 8391500, 8398515, 8429665, 8498095, 8512395, 8522815]
XX.HSH.2008220000000.BHN|[78020, 79125, 126315, 211250, 270000, 271125, 272125, 273125, 274125, 292210, 293225, 294310, 310000, 311120, 312120, 313120, 314120, 319930, 325080, 452340, 523615, 774855, 924700, 965040, 968855, 1040555, 1078110, 1161725, 1212525, 1217220, 1272675, 1287465, 1313425, 1315255, 1384970, 1582370, 1711230, 1897685, 1991340, 2090890, 2113515, 2170545, 2428550, 2626515, 2658345, 2716275, 2727965, 2729235, 2731925, 2733115, 2737340, 2740390, 2741455, 2745380, 2746510, 2747690, 2748875, 2750920, 2848495, 2892080, 2945270, 2956275, 2967600, 2970415, 2976150, 2977150, 2978150, 2979150, 2980150, 2981150, 2982150, 2983150, 2984155, 2985175, 2986175, 2987175, 2988190, 2989190, 2990220, 2991220, 2992445, 2993475, 2995845, 3070105, 3089515, 3090515, 3091515, 3092545, 3283225, 3284445, 3285445, 3494715, 3552430, 3561220, 3562335, 3563335, 3703530, 3721150, 3761365, 3853655, 3993620, 4027090, 4034190, 4108245, 4109730, 4171240, 4175950, 4216595, 4217595, 4218610, 4254345, 4255560, 4348880, 4349945, 4354470, 4355470, 4356715, 4462475, 4559090, 4593085, 4818715, 4909540, 4939720, 4970010, 5575800, 5616040, 5697525, 5766340, 5767340, 5768340, 5769340, 5770535, 5915250, 6038735, 6039820, 6067940, 6069020, 6070025, 6222165, 6541370, 6735755, 6736965, 6852150, 6853185, 7025180, 7286810, 7287810, 7337860, 7338860, 7623965, 7668635, 7857905, 7858910, 7859935, 7911070, 8127715, 8128715, 8129715, 8130715, 8131715, 8132715, 8133790, 8135270, 8296355, 8391500, 8498095, 8512400]
XX.HSH.2008220000000.BHZ|[126285, 270000, 271130, 272130, 273130, 274130, 292195, 293195, 310000, 311125, 312125, 313125, 314125, 523610, 965065, 1040530, 1212545, 1217625, 1254530, 1313510, 1315660, 1582400, 1711240, 1861815, 1990255, 1991360, 2044645, 2170550, 2848445, 2892625, 2945270, 2956455, 2970490, 2976085, 2977085, 2978085, 2979085, 2980085, 2981085, 2982085, 2983090, 2984090, 2985090, 2986090, 2987090, 2988090, 2989125, 2990200, 2991270, 2992320, 2993525, 2995210, 3089515, 3090515, 3091515, 3092550, 3283185, 3284375, 3285470, 3404380, 3438170, 3494770, 3532600, 3560950, 3561970, 3563015, 3703530, 3761345, 3830140, 3993905, 4027065, 4216590, 4217590, 4218675, 4253400, 4254420, 4255925, 4348850, 4349905, 4354465, 4355465, 4396725, 4558875, 4593105, 4909645, 4939770, 4970030, 5766335, 5767335, 5768335, 5769360, 6038720, 6039805, 6067845, 6068990, 6069990, 6222165, 6541375, 6734975, 6736015, 6851510, 6852515, 7024085, 7025190, 7286220, 7287245, 7288250, 7337845, 7338850, 7622290, 7623360, 7857895, 7858895, 7859960, 7911055, 8127695, 8128695, 8129695, 8130700, 8131700, 8133050, 8294925, 8296525]
XX.HSH.2008221000000.BHE|[25155, 31250, 33050, 112570, 153430, 154480, 189560, 223235, 228260, 295965, 345155, 346365, 383025, 417380, 511290, 525535, 526725, 539505, 542040, 543070, 544155, 545950, 548135, 559525, 560550, 561550, 562990, 564025, 565080, 566120, 567205, 568745, 571065, 572570, 575775, 576900, 590015, 636530, 714830, 733220, 760715, 847810, 932085, 937280, 938290, 939360, 974370, 1014460, 1154550, 1155550, 1156550, 1157565, 1252555, 1289575, 1347925, 1352480, 1396055, 1406770, 1441315, 1442315, 1443315, 1444335, 1469850, 1480185, 1481435, 1595655, 1664420, 1666510, 1701795, 1702830, 1703835, 1719460, 1788015, 1827415, 1912630, 1913630, 1914635, 1915720, 1927995, 2073035, 2074190, 2120215, 2166740, 2278945, 2285585, 2446950, 2607995, 2630325, 2631815, 2632820, 2634035, 2635040, 2636930, 2638275, 2639485, 2644350, 2645890, 2646980, 2654365, 2657695, 2660650, 2666825, 2668800, 2687985, 2688995, 2691285, 2702545, 2705915, 2706920, 2707920, 2709705, 2711085, 2713185, 2714330, 2724460, 2729010, 2730630, 2731675, 2735075, 2736125, 2740485, 2741485, 2742905, 2744025, 2746660, 2748815, 2752125, 2753185, 2757380, 2758395, 2759805, 2761230, 2763565, 2764575, 2765575, 2767025, 2770140, 2771540, 2781235, 2782695, 2786775, 2787865, 2789645, 2791325, 2799450, 2808795, 2811700, 2812960, 2814065, 2816250, 2823325, 2824825, 2826580, 2832450, 2836065, 2837065, 2838065, 2839065, 2840065, 2849430, 2852700, 2870140, 2880795, 2882240, 2884520, 2887350, 2888415, 2890440, 2893195, 2894220, 2903585, 2906755, 2932250, 2937485, 2956615, 2972425, 2977645, 2980260, 2981990, 2987145, 2988735, 2989760, 3003275, 3006600, 3010100, 3011505, 3012520, 3013535, 3017330, 3023720, 3024765, 3026015, 3027535, 3029445, 3031415, 3032415, 3034750, 3037020, 3042780, 3046665, 3049585, 3051090, 3052140, 3057945, 3059020, 3060430, 3061900, 3064545, 3065965, 3068230, 3073075, 3098585, 3100615, 3102115, 3104415, 3105570, 3106760, 3109780, 3119015, 3122685, 3126550, 3127685, 3129170, 3130175, 3131450, 3133160, 3134220, 3135590, 3139990, 3183630, 3195345, 3196610, 3200315, 3204910, 3219005, 3221265, 3230755, 3232140, 3233850, 3235290, 3242920, 3250040, 3251235, 3253595, 3254990, 3269680, 3282205, 3299400, 3302915, 3308650, 3310595, 3313215, 3315655, 3319425, 3325645, 3333115, 3334830, 3336940, 3370515, 3378215, 3387510, 3388520, 3389520, 3390545, 3679895, 3711000, 3784240, 3828790, 3847535, 3938895, 3939915, 3940915, 3941920, 3971305, 3972680, 3973705, 3974805, 4025680, 4028180, 4038510, 4041195, 4106830, 4226730, 4264235, 4266405, 4267515, 4268645, 4273210, 4314160, 4339185, 4379035, 4393925, 4411600, 4680425, 4755840, 4756840, 4757840, 4758840, 4759840, 4760840, 4761840, 4762840, 4763840, 4764840, 4765840, 4766850, 4767855, 4768855, 4769995, 4775775, 4807635, 4989580, 4990585, 4991590, 4992590, 4993590, 4994650, 4995685, 5096265, 5148320, 5149320, 5150320, 5151320, 5152325, 5153330, 5154400, 5155410, 5157340, 5231045, 5232045, 5418550, 5526675, 5568120, 5727965, 5729630, 5732170, 5869890, 5905615, 5916780, 5934335, 6080220, 6081235, 6082235, 6083240, 6160780, 6161785, 6162785, 6163785, 6164825, 6165920, 6277880, 6354380, 6355395, 6356430, 6357430, 6358655, 6446120, 6576805, 6740350, 7036595, 7037935, 7038970, 7129840, 7162830, 7361135, 7383580, 7775695, 7776720, 7777720, 7778800, 7923735, 8067090, 8068165, 8073780, 8200465, 8213090, 8215590, 8265325, 8356535, 8419860, 8480415, 8481470]
XX.HSH.2008221000000.BHN|[25350, 33255, 153445, 154475, 189575, 223545, 228275, 295965, 345370, 417305, 511955, 543970, 545705, 548090, 559565, 560820, 561990, 563040, 564110, 565120, 567325, 573530, 575755, 576880, 636510, 714775, 719065, 761445, 807215, 847750, 932050, 937280, 938310, 1154605, 1155610, 1156620, 1252555, 1273140, 1348570, 1405110, 1406210, 1407215, 1441435, 1442440, 1443445, 1444475, 1481455, 1595910, 1665345, 1666535, 1702590, 1703605, 1827410, 1912665, 1913680, 1914685, 1928155, 1973740, 2166740, 2584330, 2634040, 2637430, 2638490, 2639490, 2645975, 2654365, 2666820, 2687985, 2688995, 2691290, 2694235, 2702550, 2706650, 2707885, 2709710, 2711080, 2714520, 2724360, 2729095, 2730635, 2731680, 2735080, 2736125, 2740790, 2741815, 2742905, 2744030, 2746665, 2748955, 2752140, 2753185, 2757380, 2758395, 2759895, 2761230, 2763565, 2764575, 2765575, 2767025, 2781325, 2782690, 2786770, 2789645, 2811700, 2812960, 2814060, 2816250, 2826580, 2832450, 2836055, 2837060, 2838060, 2839060, 2852705, 2878810, 2881335, 2882405, 2884710, 2887350, 2888410, 2890440, 2893195, 2894215, 2906755, 2927640, 2932165, 2937485, 2956615, 2972425, 2977805, 2980265, 2981990, 2987155, 2989765, 3003270, 3011500, 3012515, 3013535, 3016155, 3017325, 3023725, 3024765, 3026015, 3027535, 3029435, 3031105, 3032140, 3034870, 3036540, 3042780, 3046570, 3050525, 3051675, 3054210, 3057945, 3059540, 3060795, 3064555, 3065965, 3068230, 3073075, 3091190, 3100615, 3104420, 3105565, 3106760, 3108850, 3119015, 3123065, 3126550, 3127685, 3129170, 3130170, 3131450, 3133160, 3134220, 3135590, 3139985, 3196600, 3203250, 3222320, 3259025, 3269675, 3282205, 3310855, 3313205, 3314260, 3317060, 3319095, 3321790, 3324305, 3333115, 3334830, 3387560, 3388595, 3389595, 3589815, 3711000, 3712730, 3783175, 3784205, 3938875, 3939950, 3940950, 3941980, 3974080, 3975740, 4266500, 4393930, 4680510, 4755840, 4756840, 4757840, 4758840, 4759840, 4760840, 4761845, 4762845, 4763845, 4764845, 4765845, 4766845, 4767905, 4768905, 4770230, 4775760, 4807710, 4989730, 4990780, 4991840, 4992840, 4993875, 4994890, 5148335, 5149340, 5150340, 5151345, 5152345, 5153370, 5154410, 5155410, 5231065, 5418315, 5526665, 5852505, 5869905, 5905875, 5916800, 6080205, 6081210, 6082210, 6083230, 6160785, 6161790, 6162790, 6163795, 6164800, 6166855, 6356105, 6357110, 6358115, 6446130, 6576905, 6740370, 7036560, 7037860, 7038975, 7361165, 7383670, 7775700, 7776700, 7777700, 7778700, 8067115, 8068520, 8200835, 8213025, 8215585, 8218595, 8333985, 8480430]
XX.HSH.2008221000000.BHZ|[33295, 152380, 153435, 189555, 223225, 345400, 562015, 565400, 714795, 760750, 807195, 846730, 847800, 937270, 938315, 1154485, 1155495, 1156495, 1441305, 1442305, 1443305, 1481415, 1666515, 1701830, 1702850, 1788055, 1828245, 1912620, 1913805, 1914865, 1926670, 1928145, 2166760, 2429005, 2645985, 2654475, 2687985, 2689000, 2691545, 2707300, 2729500, 2731855, 2735275, 2740915, 2742180, 2744210, 2748955, 2752315, 2757520, 2759900, 2764920, 2767025, 2781330, 2782695, 2786775, 2812960, 2827145, 2832645, 2836045, 2837045, 2838045, 2839060, 2853245, 2882240, 2887350, 2890445, 2989760, 3012260, 3013535, 3017360, 3024435, 3031845, 3034810, 3042905, 3060795, 3064860, 3073075, 3104715, 3105825, 3107185, 3109785, 3127175, 3129170, 3130230, 3131450, 3133165, 3135660, 3333120, 3334840, 3387360, 3388375, 3389385, 3938835, 3939870, 3940870, 3941890, 3971465, 3974695, 4266895, 4680485, 4755835, 4756835, 4757835, 4758835, 4759835, 4760835, 4761835, 4762835, 4763870, 4764870, 4765955, 4766965, 4768030, 4808300, 4989640, 4990655, 4991725, 4992740, 4993750, 5148300, 5149320, 5150320, 5151320, 5152340, 5153360, 5231045, 5526770, 5903760, 6080225, 6081260, 6082260, 6160750, 6161750, 6162750, 6163750, 6354145, 6355555, 6356760, 6357830, 6445625, 6576865, 6740620, 7036525, 7037940, 7361180, 7775685, 7776685, 7777685, 7778705, 8067075, 8068520, 8200640, 8213090, 8480410]
